,10 chunks/story
841,"[[9, 1, 0, 1, 0, 0, 2, 2, 0, 0], [5, 2, 1, 0, 1, 1, 1, 0, 0, 1], [11, 0, 1, 0, 0, 0, 0, 0, 0, 0], [11, 1, 0, 0, 0, 0, 0, 0, 0, 0], [8, 1, 0, 1, 0, 0, 0, 0, 0, 0], [14, 2, 1, 1, 0, 0, 0, 0, 0, 0], [8, 0, 1, 0, 0, 0, 0, 0, 0, 0], [13, 0, 0, 2, 0, 0, 0, 0, 0, 0], [11, 1, 0, 0, 0, 0, 0, 2, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
842,"[[6, 0, 1, 1, 0, 0, 0, 0, 0, 0], [11, 1, 0, 2, 1, 0, 0, 0, 0, 0], [11, 0, 0, 0, 0, 0, 0, 0, 2, 0], [12, 0, 0, 0, 0, 1, 0, 0, 0, 0], [15, 0, 1, 1, 1, 1, 0, 0, 0, 0], [8, 0, 1, 0, 0, 1, 0, 0, 0, 0], [9, 2, 3, 0, 0, 0, 0, 0, 0, 0], [3, 3, 2, 0, 1, 0, 0, 0, 0, 0], [5, 4, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
843,"[[19, 3, 1, 0, 0, 1, 0, 0, 0, 0], [19, 1, 1, 0, 0, 0, 1, 0, 0, 0], [17, 0, 2, 0, 0, 0, 0, 0, 0, 0], [22, 0, 2, 0, 0, 0, 1, 0, 0, 0], [26, 0, 0, 0, 0, 0, 1, 0, 0, 0], [18, 0, 0, 0, 0, 0, 0, 0, 0, 0], [15, 0, 3, 0, 0, 0, 0, 0, 0, 0], [21, 1, 0, 0, 0, 0, 1, 0, 0, 0], [14, 2, 0, 0, 0, 0, 0, 0, 0, 0], [13, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
846,"[[10, 1, 0, 2, 0, 0, 0, 0, 0, 0], [11, 0, 1, 2, 0, 1, 0, 0, 0, 0], [6, 1, 2, 1, 0, 1, 0, 0, 0, 0], [3, 0, 2, 0, 0, 2, 0, 0, 0, 0], [7, 1, 1, 1, 1, 0, 0, 0, 0, 0], [15, 0, 3, 0, 1, 0, 0, 0, 0, 0], [13, 0, 2, 0, 0, 0, 0, 0, 0, 0], [9, 0, 3, 0, 0, 0, 0, 0, 0, 0], [5, 0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
5632,"[[3, 1, 1, 0, 0, 0, 0, 1, 0, 0], [8, 1, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 1, 0], [5, 1, 0, 0, 0, 0, 0, 0, 0, 0], [14, 0, 0, 0, 2, 0, 0, 0, 0, 0], [7, 0, 0, 1, 1, 0, 0, 0, 0, 0], [6, 0, 1, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
5633,"[[14, 0, 0, 0, 0, 0, 0, 0, 0, 0], [11, 0, 0, 1, 0, 0, 0, 0, 0, 0], [6, 1, 0, 0, 1, 0, 0, 0, 0, 0], [10, 2, 0, 0, 1, 0, 0, 0, 0, 1], [11, 2, 0, 0, 1, 0, 0, 0, 1, 0], [15, 0, 0, 0, 0, 0, 0, 0, 0, 1], [11, 1, 1, 1, 1, 0, 0, 0, 0, 1], [8, 0, 1, 1, 2, 1, 0, 0, 0, 0], [10, 0, 1, 0, 0, 0, 0, 0, 0, 0], [6, 3, 0, 0, 0, 0, 0, 0, 0, 0]]"
5634,"[[7, 0, 2, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 2, 0, 0, 1, 0, 1, 0, 0, 0], [8, 0, 0, 0, 1, 0, 0, 0, 0, 0], [2, 1, 0, 0, 0, 0, 1, 0, 0, 0], [4, 0, 1, 0, 1, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 1, 0, 0, 0, 0, 0], [6, 0, 2, 0, 1, 0, 0, 0, 0, 0], [2, 2, 0, 0, 1, 0, 0, 0, 0, 0]]"
5635,"[[6, 1, 0, 2, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 3, 0, 1, 0, 1, 0, 0, 0, 0], [4, 0, 0, 0, 0, 1, 0, 1, 0, 0], [3, 0, 1, 1, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0, 0, 1, 0], [4, 0, 2, 0, 0, 0, 0, 1, 0, 0], [1, 1, 1, 0, 0, 1, 0, 2, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
5636,"[[8, 2, 1, 0, 0, 0, 0, 0, 0, 0], [11, 1, 0, 0, 1, 0, 2, 0, 0, 0], [4, 2, 1, 3, 0, 0, 1, 0, 0, 0], [12, 2, 2, 0, 1, 0, 0, 1, 0, 0], [9, 4, 0, 0, 1, 0, 0, 1, 1, 0], [13, 1, 0, 1, 0, 1, 1, 0, 1, 0], [15, 0, 0, 1, 2, 0, 1, 0, 0, 0], [9, 0, 3, 0, 1, 0, 0, 0, 0, 0], [11, 0, 1, 1, 1, 0, 1, 2, 0, 0], [3, 1, 1, 0, 0, 0, 0, 0, 0, 0]]"
5637,"[[7, 0, 1, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 5, 0, 0, 0, 0, 0, 0, 0, 0], [5, 1, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 1, 0, 3, 0, 0, 0, 0, 0, 0], [7, 0, 1, 1, 0, 0, 0, 0, 0, 0], [4, 0, 2, 1, 1, 0, 0, 0, 0, 0], [5, 0, 0, 0, 1, 0, 0, 0, 0, 0]]"
5638,"[[2, 0, 0, 1, 0, 0, 1, 0, 0, 0], [4, 4, 1, 0, 0, 0, 0, 0, 0, 1], [5, 1, 0, 0, 1, 0, 0, 0, 0, 1], [3, 2, 1, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 1, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 1, 0, 0, 0, 0, 0], [4, 1, 1, 0, 1, 0, 0, 2, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 1]]"
8884,"[[10, 0, 0, 0, 0, 0, 0, 1, 0, 0], [9, 1, 0, 0, 2, 0, 0, 1, 0, 0], [10, 2, 0, 1, 0, 4, 0, 1, 0, 0], [14, 1, 0, 0, 0, 1, 0, 0, 0, 0], [10, 0, 0, 0, 0, 1, 0, 0, 2, 0], [13, 0, 1, 0, 1, 0, 0, 0, 0, 0], [4, 0, 1, 3, 1, 0, 0, 0, 0, 0], [7, 1, 1, 0, 0, 0, 0, 0, 0, 0], [10, 1, 2, 0, 0, 0, 0, 0, 0, 0], [14, 0, 3, 0, 0, 0, 0, 0, 0, 0]]"
5642,"[[10, 0, 0, 0, 0, 0, 0, 1, 0, 0], [9, 1, 0, 0, 2, 0, 0, 1, 0, 0], [11, 2, 0, 1, 0, 4, 0, 1, 0, 0], [14, 1, 0, 0, 0, 1, 0, 0, 0, 0], [11, 0, 0, 0, 0, 1, 0, 0, 2, 0], [11, 0, 1, 0, 1, 0, 0, 0, 0, 0], [5, 0, 1, 3, 1, 0, 0, 0, 0, 0], [6, 1, 1, 0, 0, 0, 0, 0, 0, 0], [11, 1, 2, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
5643,"[[6, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 1, 0, 0, 0, 0, 0], [9, 0, 0, 0, 0, 0, 0, 1, 0, 0], [8, 0, 0, 1, 0, 0, 0, 1, 0, 0], [8, 1, 0, 1, 1, 0, 0, 1, 0, 0], [3, 0, 1, 0, 0, 0, 0, 1, 0, 0], [5, 0, 1, 0, 1, 0, 0, 1, 0, 0], [6, 0, 1, 0, 2, 0, 0, 1, 0, 0], [6, 1, 1, 0, 2, 0, 0, 2, 0, 0], [2, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
5644,"[[17, 0, 0, 2, 0, 0, 0, 1, 0, 0], [11, 2, 1, 0, 1, 0, 0, 0, 0, 1], [10, 5, 2, 0, 0, 0, 0, 0, 0, 0], [19, 3, 1, 0, 0, 0, 0, 0, 0, 0], [15, 3, 3, 0, 0, 0, 0, 0, 0, 0], [19, 9, 0, 0, 1, 0, 0, 0, 0, 0], [20, 0, 2, 4, 1, 0, 0, 0, 0, 0], [19, 0, 2, 1, 0, 0, 0, 0, 0, 0], [9, 10, 3, 1, 0, 1, 0, 2, 0, 0], [10, 5, 2, 0, 0, 0, 0, 1, 0, 0]]"
5647,"[[20, 0, 2, 1, 0, 1, 0, 0, 0, 0], [18, 0, 0, 0, 1, 2, 0, 0, 1, 0], [21, 0, 0, 0, 1, 1, 0, 1, 0, 0], [19, 0, 0, 2, 1, 0, 0, 3, 0, 0], [14, 1, 0, 1, 2, 1, 0, 1, 0, 0], [24, 1, 0, 2, 0, 2, 0, 2, 0, 0], [14, 1, 3, 2, 0, 0, 0, 0, 0, 0], [8, 2, 4, 3, 1, 0, 0, 0, 0, 0], [13, 1, 4, 1, 1, 1, 0, 4, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
5648,"[[5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 2, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 0, 1, 1, 0, 0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 1, 0, 0, 0, 0, 0, 0], [3, 1, 0, 0, 0, 0, 0, 0, 0, 0], [4, 1, 1, 0, 0, 0, 0, 0, 0, 0]]"
5650,"[[10, 0, 0, 0, 0, 0, 0, 0, 0, 0], [15, 0, 0, 0, 0, 0, 0, 1, 0, 0], [11, 1, 0, 0, 1, 0, 0, 0, 0, 0], [8, 2, 0, 0, 1, 0, 1, 0, 0, 0], [17, 2, 1, 0, 1, 0, 1, 0, 0, 0], [9, 1, 0, 0, 0, 0, 2, 0, 0, 0], [11, 5, 0, 0, 0, 0, 2, 0, 0, 0], [4, 0, 2, 0, 1, 0, 0, 0, 0, 0], [3, 2, 1, 0, 0, 0, 0, 0, 0, 0], [1, 3, 0, 0, 0, 0, 0, 1, 0, 0]]"
5652,"[[12, 1, 1, 0, 0, 0, 0, 0, 0, 0], [9, 1, 0, 1, 1, 0, 0, 1, 0, 0], [10, 1, 1, 0, 0, 0, 0, 0, 0, 0], [11, 1, 0, 0, 1, 0, 0, 1, 1, 0], [9, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 2, 2, 2, 0, 0, 2, 1, 0], [15, 0, 0, 1, 1, 0, 0, 0, 0, 0], [12, 0, 0, 0, 1, 1, 0, 0, 0, 0], [12, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 1, 0, 0, 0, 0, 0, 0, 0]]"
5655,"[[15, 1, 0, 0, 0, 1, 0, 2, 0, 0], [9, 1, 0, 1, 1, 0, 0, 2, 0, 0], [12, 4, 0, 2, 1, 0, 0, 1, 0, 0], [11, 1, 0, 0, 2, 1, 0, 2, 0, 0], [13, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 1, 1, 1, 1, 0, 0, 2, 0, 0], [5, 2, 0, 1, 0, 1, 0, 0, 0, 0], [10, 1, 1, 0, 0, 2, 0, 1, 0, 0], [8, 0, 2, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
5656,"[[6, 0, 1, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 1, 0, 0, 0, 0, 1], [2, 4, 0, 0, 0, 0, 0, 0, 0, 1], [7, 0, 0, 0, 0, 0, 0, 0, 0, 1], [2, 2, 0, 0, 1, 1, 1, 0, 0, 1], [5, 1, 1, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 0, 0, 0, 0]]"
5658,"[[7, 0, 1, 0, 0, 0, 0, 0, 0, 0], [4, 1, 1, 1, 1, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 1, 0, 1, 0, 0, 0, 0], [5, 1, 0, 0, 2, 2, 0, 0, 0, 0], [1, 3, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 1, 0, 0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
5659,"[[16, 0, 1, 1, 0, 0, 1, 0, 0, 0], [19, 0, 3, 0, 0, 0, 0, 0, 0, 0], [19, 0, 1, 0, 0, 0, 1, 3, 0, 0], [16, 4, 2, 0, 1, 0, 1, 0, 0, 0], [20, 1, 2, 0, 1, 0, 0, 0, 0, 0], [8, 4, 4, 2, 2, 3, 0, 0, 0, 0], [27, 2, 3, 0, 2, 0, 0, 3, 1, 0], [9, 1, 2, 2, 3, 0, 0, 0, 1, 0], [15, 1, 3, 0, 2, 1, 0, 3, 0, 0], [11, 1, 5, 0, 0, 0, 0, 0, 0, 0]]"
5660,"[[6, 1, 0, 0, 0, 0, 0, 0, 0, 0], [11, 0, 0, 0, 0, 0, 0, 0, 0, 0], [10, 1, 0, 0, 0, 0, 0, 0, 0, 0], [11, 0, 0, 1, 0, 0, 0, 2, 0, 0], [9, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [10, 0, 0, 0, 0, 1, 0, 0, 0, 0], [4, 2, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 1, 0, 0]]"
5662,"[[4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 2, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 0, 3, 0, 0, 0, 0, 0, 0, 0], [2, 0, 2, 1, 0, 0, 0, 0, 0, 0], [3, 0, 2, 0, 0, 0, 0, 0, 0, 0], [2, 0, 2, 1, 0, 0, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
8885,"[[7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 1, 0, 1, 0, 1, 0, 0, 1], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 1], [9, 0, 0, 0, 0, 0, 0, 0, 0, 0], [13, 0, 1, 0, 0, 0, 0, 0, 0, 0], [12, 0, 0, 0, 1, 0, 0, 0, 0, 0], [10, 0, 0, 0, 0, 0, 0, 0, 0, 1], [4, 4, 1, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
5664,"[[9, 2, 2, 0, 0, 0, 0, 0, 0, 0], [12, 2, 0, 0, 2, 0, 0, 1, 0, 0], [9, 2, 0, 0, 1, 0, 0, 0, 0, 0], [15, 0, 0, 2, 0, 0, 0, 0, 0, 0], [11, 1, 1, 0, 1, 0, 0, 0, 0, 0], [7, 1, 2, 3, 0, 0, 0, 0, 0, 0], [9, 1, 1, 1, 0, 0, 0, 0, 0, 0], [12, 3, 1, 3, 0, 0, 0, 0, 0, 0], [8, 1, 2, 3, 1, 0, 0, 0, 0, 0], [1, 3, 1, 0, 0, 0, 0, 0, 0, 0]]"
5665,"[[4, 0, 0, 1, 0, 0, 0, 0, 0, 0], [3, 3, 0, 1, 0, 0, 0, 0, 0, 0], [7, 1, 2, 1, 0, 0, 0, 0, 0, 0], [6, 0, 0, 4, 0, 0, 0, 0, 0, 0], [11, 0, 0, 0, 0, 1, 0, 0, 0, 0], [9, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 2, 1, 0, 0, 0, 0, 0, 0, 0], [11, 2, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 2, 1, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
4785,"[[6, 2, 1, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 3, 1, 0, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 1, 0, 1, 0, 0, 0, 0], [12, 1, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 1, 1, 0, 0, 0, 0, 0], [6, 2, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
4786,"[[9, 1, 0, 0, 0, 0, 0, 0, 0, 0], [7, 2, 0, 0, 0, 0, 0, 0, 0, 0], [6, 3, 0, 0, 0, 0, 0, 0, 0, 1], [11, 0, 0, 0, 0, 0, 0, 0, 0, 1], [11, 0, 0, 2, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 0, 0, 0, 0, 0, 1], [4, 1, 0, 1, 0, 0, 0, 0, 0, 1], [3, 1, 0, 0, 0, 0, 0, 0, 0, 0], [9, 1, 1, 0, 0, 0, 0, 0, 0, 0], [7, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
4787,"[[20, 1, 3, 4, 0, 0, 0, 1, 0, 0], [19, 1, 5, 0, 0, 0, 0, 0, 0, 0], [9, 4, 1, 1, 1, 2, 0, 0, 0, 0], [18, 5, 1, 1, 1, 0, 0, 0, 0, 0], [27, 1, 2, 1, 1, 0, 0, 0, 0, 0], [22, 0, 0, 0, 4, 1, 0, 0, 0, 0], [18, 3, 5, 2, 2, 0, 0, 0, 0, 0], [14, 3, 3, 1, 0, 2, 0, 1, 0, 0], [16, 1, 2, 1, 1, 0, 0, 1, 0, 0], [13, 1, 2, 0, 0, 0, 0, 2, 0, 0]]"
8792,"[[12, 2, 4, 0, 0, 0, 0, 0, 0, 0], [14, 1, 0, 0, 0, 0, 0, 1, 0, 0], [8, 0, 0, 0, 0, 1, 0, 0, 0, 0], [11, 0, 0, 0, 0, 0, 0, 0, 0, 0], [15, 0, 0, 0, 0, 0, 0, 0, 0, 0], [13, 0, 2, 0, 0, 0, 0, 0, 0, 0], [12, 0, 2, 0, 0, 0, 0, 0, 0, 0], [9, 1, 2, 0, 0, 1, 0, 1, 0, 0], [13, 0, 0, 0, 0, 0, 0, 1, 0, 0], [12, 1, 1, 0, 0, 0, 0, 0, 0, 0]]"
4796,"[[4, 0, 1, 1, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 2, 0, 0, 1, 0, 0, 0, 0, 0], [2, 0, 0, 0, 1, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 1, 1, 0, 1, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 1, 0, 0]]"
4797,"[[6, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 1, 0, 0, 0, 0, 0], [6, 0, 0, 1, 0, 0, 0, 0, 0, 0], [10, 0, 0, 0, 1, 0, 0, 0, 0, 0], [9, 0, 0, 0, 1, 1, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 1, 0, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 1, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
4799,"[[6, 0, 1, 0, 0, 0, 1, 0, 0, 0], [2, 0, 1, 0, 0, 1, 1, 0, 0, 0], [7, 1, 1, 0, 1, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 2, 0, 0], [5, 0, 1, 1, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 1, 0, 1, 0, 0, 0], [3, 0, 0, 0, 0, 0, 1, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 1, 0, 0, 0, 0, 0, 0]]"
6413,"[[2, 1, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 1, 0, 0, 0, 0, 0], [6, 4, 0, 1, 0, 0, 0, 0, 0, 0], [1, 2, 1, 0, 0, 0, 0, 0, 0, 0], [5, 1, 1, 0, 1, 0, 0, 0, 0, 0], [6, 2, 1, 0, 0, 0, 0, 2, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 2, 2, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
6416,"[[9, 1, 1, 0, 0, 0, 1, 0, 0, 0], [13, 3, 0, 0, 0, 0, 2, 0, 0, 0], [17, 0, 0, 0, 0, 0, 0, 0, 1, 0], [18, 0, 1, 0, 2, 0, 3, 0, 0, 0], [10, 0, 1, 0, 1, 1, 1, 0, 0, 0], [10, 0, 4, 0, 0, 0, 0, 0, 0, 0], [8, 6, 3, 0, 1, 0, 0, 0, 0, 0], [8, 0, 3, 0, 1, 0, 0, 1, 0, 0], [3, 5, 1, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
6417,"[[11, 2, 1, 1, 0, 0, 0, 0, 0, 0], [9, 1, 1, 0, 1, 0, 0, 0, 0, 0], [12, 4, 1, 0, 2, 0, 1, 0, 0, 0], [8, 6, 0, 0, 2, 0, 0, 0, 0, 0], [17, 4, 0, 0, 3, 2, 1, 0, 0, 0], [14, 2, 0, 0, 2, 1, 0, 0, 0, 0], [16, 3, 1, 0, 1, 0, 2, 0, 0, 0], [9, 2, 0, 0, 2, 0, 0, 0, 0, 0], [17, 2, 0, 0, 1, 0, 3, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
6419,"[[1, 1, 0, 0, 1, 0, 0, 0, 0, 0], [6, 0, 0, 1, 0, 0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 2, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [5, 1, 1, 0, 0, 0, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 0, 3, 0, 0, 0, 0, 0, 0, 0]]"
6425,"[[10, 0, 0, 0, 0, 0, 0, 0, 0, 0], [11, 0, 1, 1, 0, 1, 1, 0, 0, 0], [10, 0, 0, 1, 0, 0, 0, 0, 1, 0], [4, 0, 1, 0, 0, 0, 1, 0, 1, 0], [14, 0, 0, 2, 0, 0, 0, 0, 0, 0], [14, 0, 2, 0, 0, 1, 0, 0, 0, 0], [11, 0, 0, 1, 0, 0, 0, 0, 0, 0], [7, 0, 1, 0, 0, 1, 0, 0, 0, 0], [12, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 1, 0, 0, 0, 0, 0, 0]]"
6426,"[[11, 2, 3, 0, 0, 0, 0, 0, 0, 0], [12, 0, 0, 1, 0, 1, 0, 0, 0, 0], [12, 0, 1, 0, 1, 2, 1, 0, 0, 0], [9, 1, 3, 1, 0, 1, 0, 0, 0, 0], [14, 1, 2, 1, 0, 0, 2, 0, 0, 0], [13, 0, 0, 0, 0, 1, 1, 0, 0, 0], [11, 1, 2, 0, 1, 0, 1, 0, 0, 0], [18, 0, 2, 0, 0, 1, 2, 0, 0, 0], [7, 2, 3, 1, 2, 2, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
6427,"[[22, 0, 1, 2, 1, 0, 0, 0, 0, 0], [16, 4, 0, 4, 0, 2, 0, 0, 0, 0], [14, 4, 1, 2, 0, 0, 0, 0, 0, 0], [19, 2, 0, 0, 2, 0, 0, 0, 0, 0], [14, 0, 0, 0, 2, 2, 0, 0, 2, 0], [16, 0, 0, 2, 2, 0, 0, 0, 0, 0], [11, 1, 4, 3, 1, 0, 0, 0, 0, 0], [17, 1, 2, 2, 1, 0, 0, 0, 0, 0], [16, 6, 4, 3, 4, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
6429,"[[4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 1, 0, 1, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 1, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 2, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
6431,"[[7, 0, 2, 1, 0, 0, 0, 0, 0, 0], [6, 0, 5, 1, 0, 0, 0, 0, 0, 0], [10, 0, 0, 1, 0, 0, 0, 0, 0, 0], [9, 1, 1, 1, 1, 0, 1, 0, 0, 0], [8, 1, 1, 2, 2, 0, 0, 0, 0, 0], [16, 0, 0, 2, 0, 0, 0, 0, 1, 0], [6, 0, 0, 2, 0, 1, 0, 0, 2, 0], [7, 0, 0, 0, 0, 0, 0, 0, 1, 0], [4, 5, 2, 0, 2, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
6433,"[[10, 0, 0, 0, 1, 0, 0, 0, 0, 0], [6, 3, 0, 0, 1, 0, 0, 0, 0, 0], [11, 2, 1, 0, 1, 0, 0, 0, 0, 0], [9, 0, 1, 0, 0, 1, 0, 0, 0, 0], [7, 0, 1, 0, 1, 0, 0, 0, 0, 0], [9, 0, 1, 0, 0, 1, 0, 0, 0, 0], [7, 1, 2, 1, 2, 0, 0, 0, 0, 0], [10, 0, 2, 1, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 1, 0, 0, 0, 0, 0], [5, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
