,Author,We,Baby,Doctor,Partner,Nurse,Midwife,Family,Anesthesiologist,Doula
3067,114,7,14,1,14,1,0,2,4,0
3068,141,15,8,1,4,7,0,1,0,0
3069,64,6,7,0,1,0,6,2,0,0
3070,109,13,5,9,10,7,0,1,0,0
3071,123,17,12,2,10,4,0,0,4,0
3072,57,3,7,5,4,1,0,1,0,0
3073,78,15,3,7,4,8,0,3,2,9
3074,27,4,3,1,2,1,0,0,1,0
3075,34,5,8,5,0,1,0,0,1,0
3076,79,8,4,5,8,5,1,1,2,0
3077,104,20,9,3,10,4,0,0,1,0
3078,58,9,5,2,2,3,0,2,1,0
3079,109,5,9,12,2,0,0,0,4,0
3080,53,1,4,5,1,1,6,0,0,0
3081,83,4,6,0,6,0,2,0,0,0
3082,99,0,3,3,6,12,0,0,0,0
3083,44,7,6,0,3,2,3,0,0,0
3084,117,11,12,16,8,3,0,2,1,0
3085,120,79,7,5,1,1,0,18,0,0
3086,100,3,2,2,0,2,0,5,1,0
3087,77,12,5,0,8,3,3,0,1,0
3088,71,12,7,1,1,0,0,3,0,0
3089,9,1,3,0,0,0,0,0,0,0
3090,141,6,10,0,6,0,10,2,0,0
3091,56,0,2,4,2,2,0,0,1,0
3092,108,11,16,5,12,8,0,2,1,0
3093,119,26,6,1,10,1,0,1,0,0
3094,74,1,9,2,1,1,0,0,1,0
3095,75,5,6,4,3,0,1,2,0,0
3096,86,5,13,1,3,0,3,0,1,0
3097,52,7,4,3,0,1,0,5,1,0
3098,121,12,15,15,5,14,0,2,0,0
3099,80,8,2,8,4,2,0,0,0,0
3100,100,14,5,2,3,0,5,3,0,3
3101,26,8,5,0,2,0,0,0,0,0
3102,79,9,6,6,4,0,0,0,0,0
3103,121,29,3,1,1,6,10,1,1,0
3104,160,15,23,1,7,5,4,0,0,0
3105,151,8,15,6,11,5,0,1,0,12
3106,35,2,7,0,0,1,7,0,0,0
3107,138,6,4,6,8,2,0,1,2,0
3108,44,6,6,2,3,0,0,0,0,0
3109,41,7,2,2,2,2,3,0,0,0
3110,55,18,13,0,10,1,5,1,0,0
3111,40,6,5,0,1,2,0,0,0,0
3112,114,12,3,7,4,1,0,0,0,1
3113,198,19,30,14,8,8,0,18,3,0
3114,83,9,5,3,2,1,0,2,3,0
3115,54,5,1,2,0,2,0,1,0,0
3116,72,3,8,9,7,6,0,1,2,0
3117,79,6,12,12,8,2,0,0,1,0
3118,61,6,8,3,6,1,0,3,0,0
3119,33,5,12,1,2,0,0,0,0,0
3120,72,5,9,5,0,0,1,4,1,0
3121,45,1,4,6,0,3,0,1,0,0
3122,39,3,9,4,3,1,0,1,0,0
3123,85,13,6,0,2,5,10,0,0,0
3124,81,5,5,4,2,1,0,0,2,0
3125,18,2,4,0,4,0,0,2,0,0
3126,87,0,5,11,8,4,0,10,0,0
3127,106,26,19,6,12,11,0,0,1,0
3128,84,8,6,0,4,3,4,2,0,0
3129,32,10,4,2,0,0,1,0,0,0
3130,57,9,6,3,3,1,0,0,0,0
3131,106,8,10,5,0,2,0,4,1,0
3132,79,8,9,7,5,0,0,0,1,0
3133,62,0,1,4,0,5,0,0,2,0
3134,75,2,8,7,3,6,0,2,0,0
3135,101,13,12,13,1,12,0,2,1,0
3136,16,14,0,2,0,1,0,0,0,0
3137,76,9,9,6,1,5,0,1,0,0
3138,89,0,6,6,1,2,0,0,0,0
3139,38,4,5,5,4,4,0,0,1,0
3140,71,7,3,7,1,2,0,0,0,0
3141,81,10,18,8,0,9,0,3,1,0
3142,61,6,16,1,3,2,0,1,0,0
3143,53,4,1,2,0,1,0,0,2,0
3144,169,13,21,6,2,0,0,7,1,0
3145,47,4,3,5,1,1,0,0,0,0
3146,78,4,4,2,0,0,3,0,0,0
3147,300,48,19,11,33,5,0,10,4,0
3148,114,5,7,3,0,2,0,2,0,0
3149,71,18,2,3,4,1,0,1,0,2
3150,28,0,7,2,3,0,0,0,0,0
3151,31,2,3,3,2,0,1,1,0,0
3152,104,10,9,5,4,9,0,2,1,0
3153,126,6,9,8,9,2,0,1,0,0
3154,177,36,22,9,14,14,1,1,0,0
3155,129,21,7,9,6,6,0,0,1,0
3156,74,15,8,6,3,1,0,3,1,0
3157,27,16,0,2,1,1,0,0,0,0
3158,110,35,24,15,13,9,0,2,1,0
3159,44,1,2,2,0,1,6,0,1,0
3160,89,13,12,7,4,0,0,0,5,0
3161,74,14,8,3,5,4,0,4,0,7
3162,113,4,9,6,0,5,0,1,0,0
3163,119,25,11,1,10,1,5,1,0,0
3164,62,13,10,1,0,1,12,0,0,0
3165,79,12,9,1,0,0,0,5,1,0
3166,37,3,8,1,3,1,0,0,0,0
3167,101,19,11,4,8,1,0,4,0,4
3168,79,11,4,2,2,1,1,0,0,0
3169,38,4,7,5,2,1,0,0,0,0
3170,78,9,4,4,3,3,0,0,1,0
3171,56,3,7,0,3,3,2,3,2,0
3172,90,9,10,11,2,11,0,0,1,0
3173,148,57,19,10,12,4,0,5,1,6
3174,96,14,11,16,5,6,0,3,0,0
3175,50,6,6,0,0,0,8,2,0,0
3176,35,22,14,2,0,4,0,1,0,0
3177,113,6,15,6,7,5,0,3,0,0
3178,92,45,5,9,0,3,0,0,1,0
3179,71,15,9,3,4,4,0,0,0,0
3180,104,9,15,21,1,7,0,0,3,0
3181,103,7,4,1,3,2,2,4,1,5
3182,71,3,6,0,7,1,0,4,0,0
3183,103,2,5,1,4,7,0,1,1,0
3184,79,12,4,3,4,0,10,0,0,0
3185,110,13,3,5,2,2,0,1,1,0
3186,74,4,2,10,0,7,0,0,2,0
3187,271,34,19,15,30,6,0,3,0,0
3188,63,9,3,0,3,0,4,5,0,0
3189,47,7,5,0,2,3,2,0,0,0
3190,57,12,2,4,4,1,0,0,0,0
3191,151,11,26,11,8,6,0,0,3,0
3192,125,9,12,7,1,6,0,2,1,0
3193,73,21,10,2,0,3,7,6,0,0
3194,114,7,19,5,0,7,0,3,1,0
3195,67,8,10,7,4,7,0,1,0,0
3196,174,15,6,9,8,21,0,8,1,0
3197,55,24,11,2,6,1,0,0,0,0
3198,92,8,5,5,6,4,0,0,0,9
3199,45,6,4,6,2,6,0,0,2,0
3200,135,9,11,0,5,1,1,1,0,7
3201,31,4,6,1,0,0,6,0,0,0
3202,97,16,12,3,4,1,4,0,0,0
3203,135,11,11,13,1,15,0,3,1,0
3204,119,18,13,11,0,15,0,6,0,0
3205,40,5,8,2,2,0,2,0,0,0
3206,145,11,22,4,9,8,10,7,1,0
3207,32,2,3,2,0,2,4,0,0,3
3208,34,12,9,1,1,0,1,5,0,0
3209,51,1,3,6,0,0,4,0,0,0
3210,38,1,5,6,2,1,0,0,0,0
3211,112,19,10,0,6,10,2,0,1,10
3212,97,9,22,3,5,1,0,1,2,0
3213,86,6,13,6,3,3,0,0,0,0
3214,25,5,3,1,2,1,0,2,0,0
3215,35,2,3,9,1,0,0,0,0,0
3216,240,20,22,19,4,8,0,4,8,0
3217,45,2,4,6,5,7,0,1,1,0
3218,115,7,17,7,8,3,0,3,2,0
3219,48,5,3,5,2,1,0,0,0,0
3220,64,5,7,0,0,5,3,4,1,0
3221,151,25,17,3,1,0,3,1,0,0
3222,103,3,6,0,1,2,9,2,0,0
3223,64,3,6,6,5,2,0,2,1,0
3224,197,17,12,5,6,9,0,6,1,0
3225,61,2,5,9,4,0,0,0,1,0
3226,120,18,8,9,7,8,0,0,1,0
3227,79,26,7,4,2,2,0,2,0,3
3228,82,10,9,8,3,2,0,3,0,0
3229,243,38,17,20,1,20,2,3,3,0
3230,16,39,17,6,10,10,0,4,1,0
3231,16,39,17,6,10,10,0,4,1,0
3232,111,11,22,7,4,8,0,1,0,0
3233,121,21,6,11,10,8,0,1,0,11
3234,62,6,6,2,4,0,5,0,1,0
3235,94,2,5,6,0,5,0,0,1,0
3236,3,0,3,0,0,0,0,0,0,0
3237,87,5,3,1,4,0,0,0,0,2
3238,24,2,4,10,0,1,0,0,0,0
3239,206,12,15,15,9,18,0,1,1,0
3240,63,6,5,3,3,3,5,1,1,0
3241,32,1,3,1,0,0,0,0,0,0
3242,23,7,4,1,3,0,0,0,0,0
3243,79,11,7,2,0,3,0,0,1,0
3244,52,7,7,14,5,3,0,0,0,4
3245,59,1,6,1,0,0,0,0,0,0
3246,59,3,6,10,2,0,0,4,0,0
3247,44,18,4,1,2,3,0,0,0,0
3248,75,4,6,1,3,2,0,0,2,0
3249,27,1,2,3,0,0,1,0,0,0
3250,76,18,18,16,0,11,0,0,0,0
3251,62,9,2,6,0,5,0,1,1,0
3252,33,7,2,5,3,1,0,0,0,0
3253,128,3,5,5,7,2,0,1,0,0
3254,87,10,12,1,6,4,9,3,0,6
3255,81,0,7,5,1,10,0,0,0,0
3256,44,5,3,0,0,1,1,0,0,0
3257,89,19,3,6,4,3,0,1,3,0
3258,61,0,2,7,2,2,0,1,2,0
3259,76,12,7,3,6,0,0,0,0,0
3260,38,4,5,4,4,3,0,0,1,0
3261,134,20,17,3,0,2,1,4,1,0
3262,16,10,1,0,9,0,0,0,0,0
3263,47,12,7,2,7,0,0,1,2,0
3264,31,7,12,4,2,0,0,0,0,0
3265,44,11,3,5,3,0,0,1,0,0
3266,51,1,5,1,0,3,1,1,1,0
3267,89,9,14,9,5,4,0,1,0,0
3268,52,5,6,3,1,0,0,0,1,0
3269,264,46,22,9,14,5,0,5,1,0
3270,153,7,8,0,5,0,4,0,0,0
3271,108,12,18,4,0,0,0,7,0,0
3272,45,6,3,9,1,0,0,0,0,0
3273,41,7,7,4,0,5,0,2,0,0
3274,52,7,3,10,5,0,0,1,1,0
3275,85,12,6,1,2,1,4,1,0,1
3276,104,6,11,0,0,2,0,1,0,0
3277,43,8,2,0,2,1,7,0,0,0
3278,102,6,10,5,1,0,1,1,0,6
3279,118,0,4,2,8,1,1,0,0,4
3280,44,1,3,0,1,1,0,0,0,0
3281,102,7,9,4,7,2,1,2,2,0
3282,56,1,2,1,1,4,0,0,1,0
3283,48,5,0,2,2,2,0,0,0,0
3284,73,1,3,6,5,1,0,0,2,0
3285,67,8,7,0,7,0,6,1,0,0
3286,90,8,13,1,0,0,9,0,0,0
3287,118,14,23,0,9,14,16,2,0,0
3288,101,12,19,14,6,0,5,0,0,0
3289,61,15,3,6,1,3,1,1,0,0
3290,151,12,13,0,5,1,13,8,0,0
3291,57,2,5,3,3,1,2,0,0,0
3292,80,1,9,0,0,0,5,0,0,0
3293,111,18,19,13,7,3,0,1,0,0
3294,146,3,6,6,5,10,1,0,6,1
3295,45,7,7,1,0,0,0,0,0,0
3296,44,4,2,5,0,3,0,2,1,0
3297,64,2,5,0,1,0,0,0,0,0
3298,82,25,21,12,13,5,0,1,1,0
3299,62,1,3,5,2,4,0,1,0,0
3300,85,7,6,5,1,4,0,6,0,0
3301,71,9,5,7,1,2,0,1,1,0
3302,27,1,11,0,0,0,1,1,0,0
3303,100,21,15,8,1,7,0,1,1,0
3304,116,26,9,9,7,1,0,0,0,13
3305,64,5,4,8,0,3,0,1,0,0
3306,23,9,4,0,0,0,1,1,0,0
3307,84,5,11,3,5,2,0,1,0,0
3308,33,4,4,0,3,3,0,1,0,0
3309,64,7,3,0,0,0,0,3,0,0
3310,71,13,11,0,6,6,6,0,1,0
3311,164,8,8,1,7,0,8,0,0,7
3312,34,1,6,3,2,0,0,0,0,0
3313,47,2,15,2,2,2,0,2,0,0
3314,117,11,15,15,9,13,0,2,0,0
3315,54,4,2,0,0,1,0,0,0,5
3316,184,6,8,1,0,11,0,0,3,0
3317,124,11,22,9,5,4,3,2,0,0
3318,62,7,10,4,7,4,0,2,0,0
3319,50,3,12,2,6,3,0,0,0,0
3320,68,13,14,9,9,0,11,3,1,0
3321,66,3,5,5,1,1,0,0,0,0
3322,53,0,2,1,2,2,0,2,0,0
3323,86,19,19,11,7,5,0,2,0,0
3324,30,1,4,2,3,1,0,0,0,0
3325,40,0,1,3,1,4,0,1,1,0
3326,24,4,4,2,0,0,0,0,0,0
3327,157,20,21,11,13,12,0,5,3,0
3328,30,5,3,0,0,0,3,0,0,0
3329,29,3,6,1,0,0,0,0,0,0
3330,22,8,3,0,1,0,6,1,0,0
3331,110,6,9,7,7,9,0,0,0,0
3332,43,2,12,4,3,1,0,0,0,0
3333,92,23,6,1,6,2,9,3,3,0
3334,63,9,10,5,5,1,0,3,0,0
3335,172,8,14,5,0,0,12,0,0,0
3336,51,3,2,5,0,3,0,0,1,0
3337,108,19,12,11,8,3,0,3,1,0
3338,102,11,9,7,0,1,0,2,0,9
3339,129,8,3,6,10,4,0,0,0,0
3340,261,38,47,11,7,10,0,4,3,0
3341,85,7,9,7,0,4,0,1,1,0
3342,25,1,1,6,2,1,0,0,0,0
3343,59,9,4,3,5,0,0,0,1,0
3344,90,7,7,10,0,1,0,1,0,4
3345,156,7,27,4,6,7,0,4,2,0
3346,95,21,10,7,9,8,0,0,2,0
3347,83,7,1,1,5,2,0,0,0,0
3348,156,20,16,10,9,9,0,0,5,0
3349,27,4,2,0,4,0,0,2,0,0
3350,90,5,10,0,1,1,0,0,0,0
3351,48,5,8,4,0,1,0,0,3,0
3352,250,15,25,15,19,6,0,3,2,0
3353,29,2,6,3,1,2,0,0,1,0
3354,50,17,4,5,6,1,0,1,0,0
3355,125,6,7,4,11,2,0,4,0,5
3356,32,9,6,0,3,0,2,2,0,0
3357,103,12,7,0,5,4,2,3,2,0
3358,16,3,8,6,1,3,0,0,0,0
3359,102,1,9,4,1,6,0,0,1,0
3360,128,9,12,9,6,3,0,2,0,0
3361,44,1,9,3,3,0,0,0,1,0
3362,200,14,16,3,1,0,9,0,2,0
3363,48,8,6,1,2,5,0,0,1,5
3364,92,11,6,4,10,4,1,2,1,0
3365,72,15,2,0,2,3,0,1,0,0
3366,45,2,14,5,0,2,0,0,0,0
3367,165,7,9,10,12,9,0,0,0,0
3368,61,6,11,6,3,1,3,0,0,0
3369,64,10,6,3,0,1,0,0,0,0
3370,193,20,10,14,9,19,0,2,0,0
3371,144,10,9,3,4,6,0,5,1,0
3372,111,9,18,11,6,6,0,2,0,0
3373,86,8,4,4,4,4,3,0,0,0
3374,9,11,2,0,5,1,0,2,0,0
3375,62,5,5,11,9,8,1,2,1,5
3376,78,3,11,2,2,1,0,1,0,0
3377,118,13,8,5,12,5,0,5,2,0
3378,174,10,12,8,7,7,0,6,0,0
3379,109,9,11,2,6,3,3,0,1,0
3380,42,3,9,3,5,0,0,0,0,0
3381,99,9,4,1,8,1,0,0,1,4
3382,29,10,11,3,1,0,0,0,0,0
3383,63,5,5,1,2,0,3,0,0,0
3384,112,4,5,1,0,1,0,0,0,0
3385,158,11,18,12,12,3,0,1,2,0
3386,62,7,9,0,1,0,8,1,0,0
3387,147,34,16,7,3,2,3,2,0,0
3388,293,26,21,17,10,15,4,1,4,1
3389,55,7,8,5,5,3,0,2,1,0
3390,47,5,2,8,1,1,0,2,1,0
3391,138,25,13,2,5,5,0,2,0,0
3392,291,56,27,21,26,27,0,3,2,0
3393,84,14,18,9,1,2,0,0,1,0
3394,145,24,19,22,8,17,0,1,2,0
3395,192,36,17,14,22,10,0,1,0,0
3396,58,7,5,2,0,0,1,0,0,0
3397,46,3,3,2,3,1,0,0,3,0
3398,99,3,10,0,8,0,6,2,0,0
3399,130,19,10,1,11,5,21,1,0,0
3400,55,4,7,4,0,0,1,0,1,0
3401,108,30,22,12,10,5,0,0,2,0
3402,117,7,16,2,9,6,0,0,1,0
3403,31,8,1,3,8,2,0,1,1,0
3404,65,8,3,2,1,1,0,1,0,0
3405,124,11,14,2,8,23,0,0,5,0
3406,142,25,21,3,1,11,13,0,0,5
3407,147,18,19,14,5,4,0,1,1,0
3408,64,9,18,1,0,0,0,0,0,0
3409,104,6,5,5,9,4,0,1,0,0
3410,74,3,12,2,0,2,4,0,1,0
3411,37,2,2,2,3,0,0,0,0,0
3412,119,4,6,6,4,2,0,0,0,0
3413,54,3,5,1,0,3,0,0,0,0
3414,60,11,7,2,9,0,0,7,0,0
3415,100,14,20,12,1,6,0,1,0,0
3416,115,16,6,1,0,2,0,0,0,0
3417,66,10,12,0,5,0,11,0,0,0
3418,87,11,5,0,0,1,0,3,0,0
3419,63,1,3,5,2,5,0,0,0,0
3420,149,25,16,0,6,0,10,0,0,5
3421,100,4,2,2,6,14,6,2,1,0
3422,106,14,1,0,0,0,15,0,0,0
3423,51,11,19,7,8,6,0,0,0,0
3424,80,27,22,2,3,0,2,2,1,0
3425,129,28,20,6,9,2,0,2,0,0
3426,123,13,18,19,8,3,0,0,0,0
3427,85,1,3,5,0,1,0,4,1,0
3428,86,4,7,1,0,3,0,1,0,4
3429,138,8,8,5,0,3,0,1,0,0
3430,64,8,12,7,4,1,0,0,1,0
3431,25,7,5,0,3,0,0,1,0,0
3432,37,0,6,0,2,1,0,0,0,0
3433,80,18,14,6,5,1,6,0,0,0
3434,98,1,5,3,2,1,0,1,0,0
3435,49,30,5,7,1,1,0,3,0,0
3436,135,7,12,1,0,4,11,1,0,1
3437,358,28,37,17,0,30,0,1,4,0
3438,129,34,19,6,19,4,4,5,0,10
3439,76,8,6,4,0,2,0,0,3,0
3440,63,11,7,4,6,3,0,0,1,0
3441,104,16,5,2,8,3,0,1,1,0
3442,73,15,2,3,5,3,14,1,1,0
3443,119,16,15,3,2,3,0,0,1,0
3444,129,10,15,0,8,0,7,1,0,0
3445,114,13,15,10,13,2,0,1,1,0
3446,152,26,14,4,10,3,0,1,2,0
3447,173,10,16,15,0,8,0,0,0,15
3448,61,7,4,7,2,4,0,0,0,7
3449,63,4,1,3,2,0,0,0,0,0
3450,63,1,6,0,2,0,5,0,0,0
3451,70,7,3,8,5,6,0,0,2,0
3452,49,13,7,3,6,2,0,2,2,0
3453,218,16,18,14,0,17,0,0,2,0
3454,104,10,24,7,1,6,0,2,3,0
3455,33,12,6,0,1,0,3,0,0,0
3456,24,1,6,1,2,0,1,0,0,0
3457,44,11,6,3,0,2,0,2,1,0
3458,47,29,14,5,0,1,0,0,0,0
3459,27,3,6,1,1,1,0,0,0,0
3460,16,22,14,6,5,3,0,1,0,0
3461,67,7,16,0,6,2,7,2,0,0
3462,216,10,10,8,9,1,0,1,2,0
3463,74,7,8,1,6,2,0,5,0,3
3464,135,11,16,1,9,14,1,0,0,12
3465,85,6,5,5,5,2,0,0,3,0
3466,66,10,8,3,3,0,3,4,0,0
3467,64,0,4,2,1,0,4,0,0,0
3468,133,9,7,9,11,7,0,4,2,0
3469,63,7,13,0,3,4,4,0,0,0
3470,97,11,11,10,2,4,0,1,2,0
3471,123,9,22,7,6,10,0,4,0,5
3472,151,10,9,1,3,1,0,2,0,0
3473,68,5,14,0,1,0,2,1,0,0
3474,73,4,7,0,8,0,6,2,0,0
3475,71,15,2,3,0,1,0,6,0,0
3476,46,5,7,13,0,4,0,1,4,0
3477,63,8,10,2,2,1,7,0,0,4
3478,70,6,5,1,2,0,8,0,0,0
3479,52,1,5,6,0,0,0,6,1,0
3480,52,1,5,6,0,0,0,6,1,0
3481,43,6,3,0,1,0,3,0,0,1
3482,138,24,15,0,7,3,11,2,0,3
3483,68,3,16,6,0,5,0,5,2,0
3484,67,8,3,4,10,2,4,1,0,3
3485,23,2,3,1,1,0,0,0,0,0
3486,153,22,18,2,7,4,13,3,1,0
3487,39,4,8,1,0,0,3,0,0,0
3488,71,16,6,0,7,0,9,0,0,0
3489,170,14,19,7,17,2,0,5,3,0
3490,129,21,19,4,0,8,0,1,4,0
3491,84,0,9,0,4,0,1,0,0,0
3492,61,20,2,3,7,4,0,0,1,0
3493,80,19,11,5,7,2,2,4,1,6
3494,56,10,3,4,5,3,0,0,0,0
3495,53,3,4,4,4,2,0,1,1,0
3496,49,2,1,2,1,0,0,0,1,0
3497,30,8,4,0,5,1,0,0,0,0
3498,19,1,6,1,0,0,0,2,0,0
3499,60,2,7,2,0,3,0,0,0,0
3500,62,10,4,0,5,1,2,4,0,0
3501,36,4,9,0,4,0,0,0,0,0
3502,65,7,3,3,5,4,0,0,1,0
3503,37,2,0,2,1,3,0,0,0,0
3504,100,13,3,2,0,1,5,3,3,5
3505,40,2,8,0,3,0,5,0,0,0
3506,73,7,4,0,0,1,2,2,0,0
3507,28,7,1,0,1,1,0,0,0,1
3508,48,6,1,1,2,0,0,0,0,0
3509,72,8,7,4,0,6,0,2,1,0
3510,44,1,1,2,0,0,0,2,0,0
3511,92,6,7,16,7,6,0,2,1,0
3512,38,2,5,4,0,4,0,5,0,0
3513,43,0,4,0,0,0,3,0,0,0
3514,95,7,11,4,7,1,1,0,0,0
3515,35,5,1,4,2,2,0,0,1,0
3516,92,9,9,9,5,3,0,0,1,0
3517,102,8,13,5,5,7,0,3,1,0
3518,42,8,4,1,1,1,0,0,0,0
3519,78,2,6,6,0,5,0,2,1,0
3520,95,26,12,11,8,4,0,1,0,0
3521,76,15,5,0,7,6,11,1,0,0
3522,85,7,1,2,5,0,4,0,0,0
3523,157,14,9,0,14,0,13,11,0,0
3524,11,19,5,0,7,0,0,0,0,0
3525,59,3,5,0,2,1,9,1,0,0
3526,59,3,5,0,2,1,9,1,0,0
3527,44,3,3,2,0,0,0,2,1,0
3528,32,1,5,5,0,0,0,0,0,0
3529,213,14,6,0,14,3,13,1,0,0
3530,170,26,22,3,5,10,0,2,1,0
3531,170,26,22,3,5,10,0,2,1,0
3532,93,12,2,3,3,8,3,0,0,0
3533,67,9,10,5,2,4,0,2,0,0
3534,229,10,29,5,1,7,14,4,1,0
3535,72,14,11,10,2,1,1,3,1,0
3536,19,1,1,1,0,1,0,0,0,0
3537,185,7,17,10,6,10,0,1,1,0
3538,30,2,4,3,0,0,0,0,0,0
3539,43,4,5,4,3,0,0,5,2,0
3540,34,10,11,8,1,0,0,0,0,0
3541,6,35,10,2,4,0,0,3,0,0
3542,70,6,9,1,1,0,0,5,0,0
3543,59,7,1,0,2,0,5,0,0,0
3544,40,0,3,1,2,3,0,1,0,0
3545,36,0,4,0,6,1,1,2,0,0
3546,72,8,5,6,4,5,0,0,0,0
3547,45,2,4,0,2,3,0,1,0,0
3548,40,2,5,1,1,0,0,0,2,0
3549,88,17,13,7,1,2,0,0,0,0
3550,65,15,4,1,3,1,0,0,2,0
3551,74,5,2,10,7,6,0,4,0,0
3552,51,8,3,2,8,2,0,2,0,0
3553,100,6,7,7,4,7,0,0,1,0
3554,40,1,3,6,0,0,0,0,0,0
3555,78,25,26,3,2,4,0,0,0,0
3556,50,0,4,0,4,0,0,2,0,0
3557,3,4,10,1,3,2,0,0,0,0
3558,59,4,4,1,3,1,0,2,1,0
3559,66,1,3,2,2,2,0,2,0,0
3560,52,5,7,1,5,1,0,1,2,0
3561,31,7,6,7,4,7,0,0,1,0
3562,120,5,7,3,6,1,0,1,1,1
3563,24,1,2,1,0,0,0,1,0,0
3564,94,11,4,9,4,12,0,0,0,0
3565,136,1,6,6,9,8,0,0,0,0
3566,48,3,3,5,4,1,5,0,2,0
3567,79,15,5,9,10,3,0,4,1,0
3568,38,3,6,2,2,0,0,1,0,0
3569,34,1,5,2,4,2,0,0,1,0
3570,74,3,9,1,0,1,0,5,2,0
3571,35,12,4,0,0,2,3,0,1,0
3572,82,4,8,5,1,2,2,0,0,0
3573,74,4,1,0,0,1,0,1,0,0
3574,107,18,4,0,2,0,11,9,0,0
3575,111,3,9,3,2,0,0,0,0,0
3576,56,0,3,5,4,1,0,0,0,0
3577,47,2,4,6,2,0,0,2,0,0
3578,47,0,6,0,0,0,3,0,0,0
3579,134,11,10,6,10,14,0,3,0,0
3580,71,16,4,6,5,0,0,1,0,0
3581,81,13,18,1,9,4,0,2,1,0
3582,40,5,7,7,4,1,2,1,0,0
3583,56,4,6,1,0,1,4,0,0,0
3584,112,5,14,6,7,5,0,3,0,0
3585,36,2,1,6,1,2,0,0,1,0
3586,33,6,4,7,3,1,0,0,0,2
3587,108,18,6,15,0,1,8,1,0,0
3588,72,5,3,0,3,0,2,0,0,1
3589,40,6,14,5,2,4,0,0,0,0
3590,61,7,3,2,4,1,6,4,0,0
3591,104,10,8,5,12,20,0,0,1,0
3592,284,19,9,13,24,28,0,8,2,0
3593,83,5,2,4,8,6,0,1,0,0
3594,136,3,6,4,4,5,0,0,1,0
3595,65,11,18,6,3,1,0,0,1,0
3596,52,3,7,6,5,1,0,0,0,0
3597,163,5,17,3,5,1,0,0,0,0
3598,92,6,8,5,6,4,0,1,1,0
3599,68,0,5,3,5,0,1,0,0,0
3600,113,14,6,0,10,0,5,2,0,0
3601,97,12,10,0,11,0,0,1,0,0
3602,21,47,27,5,14,1,0,1,0,0
3603,30,2,7,2,2,0,0,0,1,0
3604,4,13,4,1,1,1,0,2,0,0
3605,48,9,6,3,3,0,0,2,0,0
3606,44,4,5,1,4,1,0,0,1,0
3607,54,6,1,5,5,6,0,0,2,0
3608,120,24,11,4,4,3,0,5,1,0
3609,73,9,6,0,10,7,9,0,0,0
3610,72,13,2,8,4,7,0,3,1,5
3611,115,12,4,0,4,4,7,1,0,0
3612,89,12,8,5,6,8,0,0,0,0
3613,121,18,9,5,8,1,1,0,2,0
3614,41,12,7,0,2,0,0,0,0,0
3615,75,2,7,4,2,3,0,0,2,0
3616,36,4,1,2,3,1,0,0,1,0
3617,68,5,7,0,1,0,7,0,0,0
3618,31,12,2,0,4,1,0,1,0,0
3619,64,3,5,2,4,2,0,0,0,0
3620,32,8,1,2,0,0,0,2,0,0
3621,96,11,7,2,2,3,0,0,0,6
3622,47,4,3,1,3,1,0,0,0,0
3623,105,0,6,6,1,11,0,3,0,0
3624,45,11,6,4,3,2,1,0,0,0
3625,70,5,3,2,2,1,0,0,0,0
3626,44,12,4,0,2,0,4,4,0,5
3627,64,1,2,2,0,0,0,4,0,0
3628,45,9,2,3,4,1,0,0,1,1
3629,97,2,3,3,7,6,0,1,0,0
3630,75,10,6,0,5,0,3,0,0,0
3631,89,7,9,1,8,2,5,0,0,0
3632,250,23,20,2,10,4,4,2,2,0
3633,71,4,6,9,3,8,0,0,0,0
3634,43,4,4,0,2,1,8,0,0,0
3635,92,16,12,7,5,4,0,0,0,5
3636,73,6,7,0,9,0,5,2,0,0
3637,40,0,2,0,0,1,0,2,1,0
3638,34,4,3,0,0,0,5,0,0,0
3639,93,16,5,2,0,0,4,0,0,0
3640,144,8,16,2,9,8,0,2,2,0
3641,65,16,2,7,1,1,0,0,0,0
3642,56,7,4,6,3,3,0,0,1,0
3643,34,6,6,0,3,0,0,0,0,0
3644,190,20,11,3,24,0,6,0,3,0
3645,127,11,10,8,9,4,2,0,2,0
3646,20,5,3,0,0,2,0,1,0,0
3647,171,14,8,4,12,5,6,5,0,0
3648,76,17,4,5,2,0,0,0,0,6
3649,125,7,11,5,5,1,1,0,0,4
3650,34,0,6,0,0,0,1,1,0,0
3651,125,4,28,9,10,9,0,1,7,0
3652,55,1,5,4,0,2,3,1,1,0
3653,85,0,11,9,2,2,1,0,0,0
3654,33,6,1,2,0,0,0,0,0,0
3655,134,31,2,2,0,4,0,1,0,0
3656,143,24,13,2,11,0,14,10,0,0
3657,232,33,13,2,18,9,15,2,5,1
3658,143,11,11,14,11,5,0,1,0,0
3659,55,15,5,1,6,1,9,1,1,0
3660,66,9,5,9,2,3,0,2,0,0
3661,34,4,3,1,0,0,1,0,1,0
3662,35,2,5,0,4,2,0,0,0,0
3663,51,6,5,3,5,0,0,1,0,0
3664,81,15,8,3,3,0,0,1,0,0
3665,41,3,4,0,5,0,3,3,0,0
3666,43,0,7,3,2,1,0,0,0,0
3667,75,13,3,6,2,0,5,0,0,0
3668,59,0,2,0,1,1,0,0,0,0
3669,46,2,5,3,0,0,1,0,0,0
3670,126,24,30,1,6,10,0,11,0,0
3671,31,0,4,0,3,0,0,0,1,0
3672,52,1,14,2,3,1,0,0,0,0
